Tanggal,Tahun,Bulan,NamaBulan,EstateKode,Estate,Wilayah,CurahHujan_mm,HariHujan,HariKerjaEfektif
2026-06-12,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-12,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-12,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-13,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,24.8,1,1
2026-06-13,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,65.1,1,0
2026-06-13,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,45.2,1,1
2026-06-13,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-13,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-13,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-13,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-14,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-14,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-14,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-14,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-14,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-14,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,21.8,1,1
2026-06-14,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-15,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-15,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-15,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-15,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-15,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-15,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,17.5,1,1
2026-06-15,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-16,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-16,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,25.3,1,1
2026-06-16,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-16,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-16,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-16,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-16,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,2.8,1,1
2026-06-17,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-17,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-17,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-17,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-17,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,25.4,1,1
2026-06-17,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-17,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-18,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,55.9,1,0
2026-06-18,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,30.8,1,1
2026-06-18,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-18,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,64.4,1,0
2026-06-18,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,36.7,1,1
2026-06-18,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-18,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,14.1,1,1
2026-06-19,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-19,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-19,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-19,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,18.4,1,1
2026-06-19,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-19,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-19,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-20,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-20,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-20,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,17.4,1,1
2026-06-20,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,16.7,1,1
2026-06-20,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-20,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-20,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-21,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-21,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-21,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-21,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,24.9,1,1
2026-06-21,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,32.1,1,1
2026-06-21,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-21,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-22,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,56.7,1,0
2026-06-22,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,8.4,1,1
2026-06-22,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-22,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-22,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-22,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,22.9,1,1
2026-06-22,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-23,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-23,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-23,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-23,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-23,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-23,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-23,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,32.6,1,1
2026-06-24,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,10.3,1,1
2026-06-24,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-24,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-24,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-24,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,5.4,1,1
2026-06-24,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-24,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-25,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-25,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,36.7,1,1
2026-06-25,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,25.1,1,1
2026-06-25,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,33.8,1,1
2026-06-25,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-25,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-25,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-26,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-26,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-26,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,14.9,1,1
2026-06-26,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-26,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-26,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-26,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-27,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-27,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-27,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,31.0,1,1
2026-06-27,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,16.3,1,1
2026-06-27,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-27,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-06-27,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-28,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-28,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-28,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-28,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-28,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-28,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,20.6,1,1
2026-06-28,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-29,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-29,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-06-29,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-29,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-29,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-29,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,9.3,1,1
2026-06-29,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-06-30,2026,6,Jun,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-06-30,2026,6,Jun,TJL,Estate Tanjung Lestari,Kalimantan Tengah,35.2,1,1
2026-06-30,2026,6,Jun,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-06-30,2026,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-06-30,2026,6,Jun,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-06-30,2026,6,Jun,RKJ,Estate Rokan Jaya,Riau,25.5,1,1
2026-06-30,2026,6,Jun,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-01,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-01,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-01,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,30.8,1,1
2026-07-01,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-01,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-01,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-01,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-02,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-02,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-02,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,15.9,1,1
2026-07-02,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-02,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-02,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-02,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-03,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-03,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-03,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-03,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-03,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-03,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-03,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,10.3,1,1
2026-07-04,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,8.6,1,1
2026-07-04,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-04,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,22.7,1,1
2026-07-04,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-04,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-04,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-04,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-05,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-05,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-05,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-05,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-05,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-05,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-05,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-06,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-06,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-06,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,27.8,1,1
2026-07-06,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-06,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-06,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-06,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,6.7,1,1
2026-07-07,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-07,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-07,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,30.0,1,1
2026-07-07,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-07,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-07,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-07,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-08,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,9.6,1,1
2026-07-08,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-08,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-08,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-08,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-08,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,31.2,1,1
2026-07-08,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-09,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,12.9,1,1
2026-07-09,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-09,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-09,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-09,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-09,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-09,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-10,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-10,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-10,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-10,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-10,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-10,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-10,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-11,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,36.5,1,1
2026-07-11,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-11,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-11,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-11,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-11,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-11,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-12,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,17.3,1,1
2026-07-12,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-12,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,27.8,1,1
2026-07-12,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-12,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-12,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-12,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,27.9,1,1
2026-07-13,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-13,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-13,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,29.7,1,1
2026-07-13,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-13,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-13,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-13,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-14,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-14,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-14,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-14,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-14,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-14,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-14,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,20.2,1,1
2026-07-15,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-15,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-15,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-15,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-15,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,34.1,1,1
2026-07-15,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-15,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,2.9,1,1
2026-07-16,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-16,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,15.9,1,1
2026-07-16,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-16,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-16,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-16,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-16,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-17,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-17,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-17,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,9.3,1,1
2026-07-17,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-17,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-17,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-17,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-18,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,42.6,1,1
2026-07-18,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-18,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-18,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-18,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-18,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-18,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-19,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,10.4,1,1
2026-07-19,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-19,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,0.0,0,1
2026-07-19,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-19,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-19,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-19,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-20,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-20,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-20,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,25.2,1,1
2026-07-20,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,35.1,1,1
2026-07-20,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,12.7,1,1
2026-07-20,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-20,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-21,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-21,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-21,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,10.3,1,1
2026-07-21,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-21,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-21,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-21,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-22,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-22,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,0.0,0,1
2026-07-22,2026,7,Jul,MRA,Estate Muara Alam,Kalimantan Tengah,25.7,1,1
2026-07-22,2026,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,0.0,0,1
2026-07-22,2026,7,Jul,LDP,Estate Landak Permai,Kalimantan Barat,0.0,0,1
2026-07-22,2026,7,Jul,RKJ,Estate Rokan Jaya,Riau,0.0,0,1
2026-07-22,2026,7,Jul,KPS,Estate Kampar Sentosa,Riau,0.0,0,1
2026-07-23,2026,7,Jul,BSK,Estate Bukit Sekawan,Kalimantan Tengah,0.0,0,1
2026-07-23,2026,7,Jul,TJL,Estate Tanjung Lestari,Kalimantan Tengah,17.8,1,1
