SampelID,Tanggal,Bulan,NamaBulan,Minggu,PKS,KodePKS,Wilayah,KapasitasPKS_TonPerJam,Shift,Stasiun,JenisLosses,Basis,HasilAnalisa_Persen,StandarMaks_Persen,Deviasi_Persen,Status,Analis,MetodeUji,TBS_Olah_Ton,JamOlah,KapasitasTerpakai_Persen,SuhuRebusan_C,TekananRebusan_Bar,SiklusRebusan_Menit,TekananPress_Bar,JamOperasiPress_Kumulatif,JanjangMentahHariIni_Persen,RestanRata2_Jam
LS-000078,2026-01-10,1,Jan,2,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.527,0.6,-0.073,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,503.8,8.9,94.3,140.8,2.72,93.2,45.2,3200,3.1,13.6
LS-000079,2026-01-10,1,Jan,2,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.523,0.55,-0.027,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,503.8,8.9,94.3,138.8,2.81,92.6,44.5,3200,3.1,13.6
LS-000080,2026-01-10,1,Jan,2,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.265,0.35,-0.085,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,503.8,8.9,94.3,135.1,2.85,95.9,46.5,3200,3.1,13.6
LS-000081,2026-01-10,1,Jan,2,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.043,0.05,-0.007,Sesuai Standar,Nanda Wijaya,NMR,503.8,8.9,94.3,138.7,3.25,89.3,52.7,3200,3.1,13.6
LS-000082,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.397,0.45,-0.053,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,470.1,9.5,82.5,137.8,3.08,94.1,46.8,3200,2.77,13.4
LS-000083,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.073,0.1,-0.027,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,470.1,9.5,82.5,134.7,2.99,92.9,44.1,3200,2.77,13.4
LS-000084,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.584,0.6,-0.016,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,470.1,9.5,82.5,133.4,3.04,92.1,45.8,3200,2.77,13.4
LS-000085,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.157,0.2,-0.043,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,470.1,9.5,82.5,140.0,2.99,90.9,44.6,3200,2.77,13.4
LS-000086,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.518,0.55,-0.032,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,470.1,9.5,82.5,138.0,2.89,91.4,45.2,3200,2.77,13.4
LS-000087,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.539,0.6,-0.061,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,470.1,9.5,82.5,138.3,3.06,90.4,46.5,3200,2.77,13.4
LS-000088,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.467,0.55,-0.083,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,470.1,9.5,82.5,138.3,2.58,89.8,46.6,3200,2.77,13.4
LS-000089,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.264,0.35,-0.086,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,470.1,9.5,82.5,136.4,3.11,89.2,46.8,3200,2.77,13.4
LS-000090,2026-01-12,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.042,0.05,-0.008,Sesuai Standar,Umi Salamah,NMR,470.1,9.5,82.5,138.5,2.75,89.9,44.2,3200,2.77,13.4
LS-000091,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.365,0.45,-0.085,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,514.8,9.4,91.3,140.1,2.99,89.0,44.0,3200,2.6,11.0
LS-000092,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.088,0.1,-0.012,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,514.8,9.4,91.3,138.9,2.86,91.5,46.1,3200,2.6,11.0
LS-000093,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.546,0.6,-0.054,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,514.8,9.4,91.3,134.3,2.85,87.6,42.7,3200,2.6,11.0
LS-000094,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.168,0.2,-0.032,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,514.8,9.4,91.3,145.5,2.58,88.2,47.0,3200,2.6,11.0
LS-000095,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.523,0.55,-0.027,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,514.8,9.4,91.3,143.0,3.08,85.5,44.8,3200,2.6,11.0
LS-000096,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.468,0.6,-0.132,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,514.8,9.4,91.3,136.5,2.91,91.4,47.7,3200,2.6,11.0
LS-000097,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.43,0.55,-0.12,Sesuai Standar,Agus Prakoso,Oven Kadar Air + Soxhlet,514.8,9.4,91.3,135.2,2.91,90.4,48.0,3200,2.6,11.0
LS-000098,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.277,0.35,-0.073,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,514.8,9.4,91.3,134.7,2.85,88.1,47.0,3200,2.6,11.0
LS-000099,2026-01-13,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.042,0.05,-0.008,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,514.8,9.4,91.3,144.2,2.85,87.8,47.9,3200,2.6,11.0
LS-000100,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.384,0.45,-0.066,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,534.9,9.3,95.9,135.6,2.75,87.2,49.3,3200,2.72,12.6
LS-000101,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.079,0.1,-0.021,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,534.9,9.3,95.9,136.8,3.26,86.5,48.5,3200,2.72,12.6
LS-000102,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.481,0.6,-0.119,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,534.9,9.3,95.9,139.2,2.93,90.7,46.2,3200,2.72,12.6
LS-000103,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.161,0.2,-0.039,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,534.9,9.3,95.9,136.7,2.91,91.4,44.7,3200,2.72,12.6
LS-000104,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.476,0.55,-0.074,Sesuai Standar,Umi Salamah,NMR,534.9,9.3,95.9,143.1,2.63,88.5,52.5,3200,2.72,12.6
LS-000105,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.525,0.6,-0.075,Sesuai Standar,Agus Prakoso,NMR,534.9,9.3,95.9,139.3,3.08,89.8,47.8,3200,2.72,12.6
LS-000106,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.47,0.55,-0.08,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,534.9,9.3,95.9,135.8,2.77,90.9,44.4,3200,2.72,12.6
LS-000107,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.273,0.35,-0.077,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,534.9,9.3,95.9,133.6,3.09,88.2,44.3,3200,2.72,12.6
LS-000108,2026-01-14,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.038,0.05,-0.012,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,534.9,9.3,95.9,135.8,2.79,87.3,49.2,3200,2.72,12.6
LS-000109,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.366,0.45,-0.084,Sesuai Standar,Umi Salamah,NMR,494.6,8.9,92.6,140.6,2.93,82.7,49.7,3200,2.48,14.3
LS-000110,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.077,0.1,-0.023,Sesuai Standar,Firman Ramadhan,NMR,494.6,8.9,92.6,142.5,2.87,82.7,47.5,3200,2.48,14.3
LS-000111,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.562,0.6,-0.038,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,494.6,8.9,92.6,137.6,2.86,88.2,45.8,3200,2.48,14.3
LS-000112,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.166,0.2,-0.034,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,494.6,8.9,92.6,140.2,2.92,89.8,48.1,3200,2.48,14.3
LS-000113,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.488,0.55,-0.062,Sesuai Standar,Tirta Sanjaya,NMR,494.6,8.9,92.6,140.4,2.89,91.8,49.2,3200,2.48,14.3
LS-000114,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.557,0.6,-0.043,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,494.6,8.9,92.6,137.1,2.65,94.5,49.0,3200,2.48,14.3
LS-000115,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.491,0.55,-0.059,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,494.6,8.9,92.6,141.5,2.77,93.4,45.7,3200,2.48,14.3
LS-000116,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.282,0.35,-0.068,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,494.6,8.9,92.6,143.9,3.09,86.3,47.8,3200,2.48,14.3
LS-000117,2026-01-15,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.039,0.05,-0.011,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,494.6,8.9,92.6,139.0,2.87,85.8,43.5,3200,2.48,14.3
LS-000118,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.363,0.45,-0.087,Sesuai Standar,Umi Salamah,NMR,525.4,10.1,86.7,140.3,3.02,89.0,44.9,3200,2.93,15.6
LS-000119,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.077,0.1,-0.023,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,525.4,10.1,86.7,130.7,2.72,86.3,45.4,3200,2.93,15.6
LS-000120,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.56,0.6,-0.04,Sesuai Standar,Firman Ramadhan,NMR,525.4,10.1,86.7,137.4,2.67,90.2,47.1,3200,2.93,15.6
LS-000121,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.155,0.2,-0.045,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,525.4,10.1,86.7,141.5,2.89,88.6,54.4,3200,2.93,15.6
LS-000122,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.46,0.55,-0.09,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,525.4,10.1,86.7,137.3,3.0,86.9,47.2,3200,2.93,15.6
LS-000123,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.5,0.6,-0.1,Sesuai Standar,Firman Ramadhan,Soxhlet Ekstraksi,525.4,10.1,86.7,142.4,3.14,88.4,50.4,3200,2.93,15.6
LS-000124,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.442,0.55,-0.108,Sesuai Standar,Nanda Wijaya,NMR,525.4,10.1,86.7,139.7,2.95,91.6,45.2,3200,2.93,15.6
LS-000125,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.29,0.35,-0.06,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,525.4,10.1,86.7,138.2,2.79,85.7,47.8,3200,2.93,15.6
LS-000126,2026-01-16,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.04,0.05,-0.01,Sesuai Standar,Agus Prakoso,Soxhlet Ekstraksi,525.4,10.1,86.7,138.3,2.99,92.8,45.2,3200,2.93,15.6
LS-000127,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.398,0.45,-0.052,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,492.5,8.8,93.3,144.3,2.82,88.0,47.9,3200,2.72,13.7
LS-000128,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.075,0.1,-0.025,Sesuai Standar,Firman Ramadhan,NMR,492.5,8.8,93.3,137.8,2.96,91.4,45.3,3200,2.72,13.7
LS-000129,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.548,0.6,-0.052,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,492.5,8.8,93.3,142.1,2.59,92.3,42.4,3200,2.72,13.7
LS-000130,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.156,0.2,-0.044,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,492.5,8.8,93.3,137.5,2.41,92.3,50.7,3200,2.72,13.7
LS-000131,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.518,0.55,-0.032,Sesuai Standar,Agus Prakoso,NMR,492.5,8.8,93.3,134.8,3.2,95.7,47.2,3200,2.72,13.7
LS-000132,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.485,0.6,-0.115,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,492.5,8.8,93.3,136.5,2.98,90.7,47.2,3200,2.72,13.7
LS-000133,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.517,0.55,-0.033,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,492.5,8.8,93.3,140.1,2.93,91.7,49.2,3200,2.72,13.7
LS-000134,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.3,0.35,-0.05,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,492.5,8.8,93.3,138.4,2.69,85.7,50.2,3200,2.72,13.7
LS-000135,2026-01-17,1,Jan,3,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.04,0.05,-0.01,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,492.5,8.8,93.3,142.4,2.88,89.5,42.7,3200,2.72,13.7
LS-000136,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.385,0.45,-0.065,Sesuai Standar,Firman Ramadhan,NMR,500.0,10.1,82.5,137.6,2.84,91.4,46.0,3200,1.98,12.1
LS-000137,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.079,0.1,-0.021,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,500.0,10.1,82.5,136.2,2.9,88.1,46.1,3200,1.98,12.1
LS-000138,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.557,0.6,-0.043,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,500.0,10.1,82.5,138.1,3.02,90.8,45.7,3200,1.98,12.1
LS-000139,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Biji / Nut,Oil Loss,% terhadap TBS olah,0.181,0.2,-0.019,Sesuai Standar,Umi Salamah,Soxhlet Ekstraksi,500.0,10.1,82.5,142.7,2.96,91.5,48.3,3200,1.98,12.1
LS-000140,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.513,0.55,-0.037,Sesuai Standar,Tirta Sanjaya,NMR,500.0,10.1,82.5,133.6,3.04,90.5,47.5,3200,1.98,12.1
LS-000141,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.556,0.6,-0.044,Sesuai Standar,Nanda Wijaya,Soxhlet Ekstraksi,500.0,10.1,82.5,136.9,2.75,89.8,49.3,3200,1.98,12.1
LS-000142,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.504,0.55,-0.046,Sesuai Standar,Umi Salamah,NMR,500.0,10.1,82.5,142.5,2.98,91.3,43.4,3200,1.98,12.1
LS-000143,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.266,0.35,-0.084,Sesuai Standar,Firman Ramadhan,NMR,500.0,10.1,82.5,137.4,2.73,95.4,50.0,3200,1.98,12.1
LS-000144,2026-01-19,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.043,0.05,-0.007,Sesuai Standar,Nanda Wijaya,Oven Kadar Air + Soxhlet,500.0,10.1,82.5,137.8,2.89,92.2,46.1,3200,1.98,12.1
LS-000145,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.381,0.45,-0.069,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,525.5,9.5,92.2,132.9,2.8,89.7,45.0,3200,2.64,14.9
LS-000146,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.074,0.1,-0.026,Sesuai Standar,Firman Ramadhan,NMR,525.5,9.5,92.2,144.3,2.92,91.6,46.6,3200,2.64,14.9
LS-000147,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Ampas Press / Fibre,Oil Loss,% terhadap TBS olah,0.568,0.6,-0.032,Sesuai Standar,Tirta Sanjaya,Soxhlet Ekstraksi,525.5,9.5,92.2,134.6,2.81,89.3,53.1,3200,2.64,14.9
LS-000148,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Biji / Nut,Oil Loss,% terhadap TBS olah,0.153,0.2,-0.047,Sesuai Standar,Firman Ramadhan,NMR,525.5,9.5,92.2,140.6,2.96,88.8,49.4,3200,2.64,14.9
LS-000149,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Sludge / Final Effluent,Oil Loss,% terhadap TBS olah,0.488,0.55,-0.062,Sesuai Standar,Firman Ramadhan,Oven Kadar Air + Soxhlet,525.5,9.5,92.2,137.9,3.01,88.6,46.0,3200,2.64,14.9
LS-000150,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Fibre Cyclone,Kernel Loss,% terhadap TBS olah,0.466,0.6,-0.134,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,525.5,9.5,92.2,133.3,2.95,92.2,49.9,3200,2.64,14.9
LS-000151,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Cangkang (LTDS),Kernel Loss,% terhadap TBS olah,0.455,0.55,-0.095,Sesuai Standar,Agus Prakoso,NMR,525.5,9.5,92.2,137.8,2.84,88.0,47.1,3200,2.64,14.9
LS-000152,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Claybath,Kernel Loss,% terhadap TBS olah,0.305,0.35,-0.045,Sesuai Standar,Tirta Sanjaya,Oven Kadar Air + Soxhlet,525.5,9.5,92.2,133.7,3.01,87.4,48.8,3200,2.64,14.9
LS-000153,2026-01-20,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Kernel di Effluent,Kernel Loss,% terhadap TBS olah,0.039,0.05,-0.011,Sesuai Standar,Firman Ramadhan,NMR,525.5,9.5,92.2,136.1,2.97,89.2,46.1,3200,2.64,14.9
LS-000154,2026-01-21,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 1,Tandan Kosong (EFB),Oil Loss,% terhadap TBS olah,0.406,0.45,-0.044,Sesuai Standar,Umi Salamah,Oven Kadar Air + Soxhlet,529.3,10.1,87.3,142.7,2.78,89.5,50.5,3200,3.16,15.6
LS-000155,2026-01-21,1,Jan,4,PKS Bukit Sekawan,PKS-BSK,Kalimantan Tengah,60,Shift 2,Unstripped Bunch (USB),Oil Loss,% terhadap TBS olah,0.082,0.1,-0.018,Sesuai Standar,Nanda Wijaya,NMR,529.3,10.1,87.3,138.3,3.05,85.6,46.7,3200,3.16,15.6
