RekomendasiID,Tahun,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,JumlahPokok,UmurTanaman,JenisTanah,K_Daun_Persen,StatusK,NPK_13_6_27_4_KgPerPokok,MOP_KgPerPokok,Kieserite_KgPerPokok,Urea_KgPerPokok,RockPhosphate_KgPerPokok,Borate_KgPerPokok,TotalPupuk_Ton,EstimasiBiaya_Rp,Semester1_Persen,Semester2_Persen,DasarRekomendasi,DisusunOleh,DisetujuiOleh
RK-00076,2026,BSK-D-004,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,29.5,4012,18,Gambut,0.817,Defisit,4.21,2.07,0.85,0.9,0.75,0.18,35.95,320266151,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00077,2026,BSK-D-005,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,31.7,4533,14,Aluvial,0.918,Defisit,4.1,2.02,1.2,0.9,0.45,0.1,39.75,315609286,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00078,2026,BSK-D-006,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,26.8,3538,14,Mineral,0.828,Defisit,4.24,2.14,1.2,0.9,0.45,0.1,31.95,298001665,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00079,2026,BSK-D-007,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,29.2,3796,11,Gambut,0.903,Defisit,4.18,2.09,1.2,0.9,0.75,0.18,35.3,325188707,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00080,2026,BSK-D-008,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,28.8,3802,12,Podsolik Merah Kuning,0.914,Defisit,4.4,2.06,0.85,0.9,0.45,0.1,33.31,268826544,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00081,2026,BSK-D-009,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,27.7,3823,19,Podsolik Merah Kuning,0.96,Defisit,4.23,1.33,0.85,0.9,0.45,0.1,30.05,236555730,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00082,2026,BSK-D-010,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,24.2,3461,11,Aluvial,1.078,Optimum,3.37,1.45,0.85,0.9,0.45,0.1,24.64,222449739,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00083,2026,BSK-D-011,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,29.8,4112,14,Gambut,1.212,Optimum,3.11,1.45,1.2,0.9,0.75,0.18,31.21,273834768,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00084,2026,BSK-D-012,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,26.6,3458,15,Podsolik Merah Kuning,0.867,Defisit,4.29,2.23,1.2,0.9,0.45,0.18,31.99,260847184,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00085,2026,BSK-D-013,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,26.4,3485,10,Podsolik Merah Kuning,1.043,Optimum,3.15,1.4,1.2,1.25,0.45,0.1,26.31,229508180,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00086,2026,BSK-D-014,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,28.3,3962,10,Mineral,1.082,Optimum,3.34,1.44,0.85,1.25,0.45,0.1,29.44,261874066,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00087,2026,BSK-D-015,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,27.6,3864,7,Mineral,0.898,Defisit,4.18,2.18,1.2,0.9,0.45,0.1,34.81,293614773,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00088,2026,BSK-D-016,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,28.8,3917,19,Gambut,1.003,Optimum,3.18,1.4,0.85,0.9,0.75,0.18,28.44,227932718,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00089,2026,BSK-D-017,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,25.4,3429,15,Mineral,1.178,Optimum,3.44,1.38,0.85,1.25,0.45,0.1,25.61,238965646,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00090,2026,BSK-D-018,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,25.4,3454,12,Aluvial,0.935,Defisit,4.37,2.01,0.85,0.9,0.45,0.18,30.26,244356232,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00091,2026,BSK-D-019,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,29.3,4102,10,Gambut,0.89,Defisit,4.23,2.08,1.2,0.9,0.75,0.18,38.31,326298625,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00092,2026,BSK-D-020,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,24.9,3436,15,Mineral,1.027,Optimum,3.34,1.33,0.85,1.25,0.45,0.1,25.15,218979854,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00093,2026,BSK-D-021,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,28.7,4104,15,Gambut,0.903,Defisit,4.45,2.05,1.2,0.9,0.75,0.18,39.11,328775192,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00094,2026,BSK-D-022,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,26.2,3354,21,Mineral,0.887,Defisit,4.23,2.06,1.2,0.9,0.45,0.18,30.25,236441528,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00095,2026,BSK-D-023,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,30.6,4162,15,Gambut,0.985,Defisit,4.2,1.26,1.2,1.25,0.75,0.18,36.79,331826114,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00096,2026,BSK-D-024,BSK,Estate Bukit Sekawan,Kalimantan Tengah,D,Inti,24.9,3436,9,Gambut,0.982,Defisit,4.5,1.49,0.85,1.25,0.75,0.18,30.99,264226514,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00097,2026,BSK-E-001,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,26.9,3632,19,Mineral,1.018,Optimum,3.11,1.47,0.85,0.9,0.45,0.1,24.99,226249617,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00098,2026,BSK-E-002,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,24.4,3416,16,Mineral,0.949,Defisit,4.33,2.11,1.2,0.9,0.45,0.18,31.32,283581470,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00099,2026,BSK-E-003,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,28.3,3849,7,Gambut,0.805,Defisit,4.23,2.07,0.85,1.25,0.75,0.18,35.91,328223347,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00100,2026,BSK-E-004,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,31.7,4533,8,Gambut,0.873,Defisit,4.35,2.1,0.85,0.9,0.75,0.18,41.39,373015306,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00101,2026,BSK-E-005,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,25.2,3326,7,Aluvial,0.97,Defisit,4.35,1.5,0.85,0.9,0.45,0.1,27.11,221076180,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00102,2026,BSK-E-006,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,24.2,3267,15,Podsolik Merah Kuning,0.85,Defisit,4.3,2.12,0.85,0.9,0.45,0.1,28.49,260991906,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00103,2026,BSK-E-007,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,28.6,3890,16,Podsolik Merah Kuning,1.13,Optimum,3.26,1.32,0.85,1.25,0.45,0.18,28.44,223963847,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00104,2026,BSK-E-008,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,24.8,3348,12,Aluvial,1.008,Optimum,3.39,1.42,0.85,0.9,0.45,0.1,23.8,186717638,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00105,2026,BSK-E-009,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,28.3,3679,12,Mineral,1.077,Optimum,3.38,1.32,0.85,0.9,0.45,0.1,25.75,231111973,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00106,2026,BSK-E-010,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,25.2,3427,12,Podsolik Merah Kuning,0.981,Defisit,4.47,1.46,1.2,0.9,0.45,0.18,29.68,257252750,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00107,2026,BSK-E-011,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,29.2,3738,17,Podsolik Merah Kuning,0.926,Defisit,4.1,2.07,0.85,1.25,0.45,0.1,32.97,303743508,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00108,2026,BSK-E-012,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,24.2,3340,16,Mineral,1.071,Optimum,3.37,1.26,0.85,0.9,0.45,0.1,23.15,191134066,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00109,2026,BSK-E-013,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,30.9,3955,9,Mineral,0.91,Defisit,4.26,2.17,1.2,0.9,0.45,0.1,35.91,303074274,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00110,2026,BSK-E-014,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,26.8,3430,8,Mineral,0.859,Defisit,4.31,2.23,1.2,1.25,0.45,0.1,32.72,266370587,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00111,2026,BSK-E-015,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,31.5,4095,9,Podsolik Merah Kuning,0.967,Defisit,4.25,1.42,0.85,0.9,0.45,0.18,32.96,276804386,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00112,2026,BSK-E-016,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,25.8,3483,16,Gambut,0.942,Defisit,4.21,2.01,0.85,1.25,0.75,0.1,31.94,257956653,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00113,2026,BSK-E-017,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,31.0,4278,10,Gambut,1.023,Optimum,3.38,1.36,1.2,0.9,0.75,0.1,32.9,271115480,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00114,2026,BSK-E-018,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,31.2,3994,13,Podsolik Merah Kuning,0.979,Defisit,4.13,1.31,1.2,0.9,0.45,0.18,32.63,295254940,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00115,2026,BSK-E-019,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,24.5,3430,19,Gambut,0.963,Defisit,4.49,1.43,1.2,0.9,0.75,0.1,30.42,262843162,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00116,2026,BSK-E-020,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,31.8,4070,9,Podsolik Merah Kuning,1.056,Optimum,3.32,1.35,1.2,1.25,0.45,0.1,31.22,265751761,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00117,2026,BSK-E-021,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,29.5,4012,13,Mineral,0.857,Defisit,4.17,2.11,0.85,0.9,0.45,0.1,34.42,300099283,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00118,2026,BSK-E-022,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,24.4,3489,15,Mineral,1.094,Optimum,3.3,1.48,1.2,1.25,0.45,0.1,27.14,236542541,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00119,2026,BSK-E-023,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,24.6,3321,9,Mineral,0.753,Defisit,4.44,2.18,1.2,0.9,0.45,0.1,30.79,267680033,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00120,2026,BSK-E-024,BSK,Estate Bukit Sekawan,Kalimantan Tengah,E,Inti,30.3,3878,18,Mineral,1.014,Optimum,3.11,1.46,1.2,0.9,0.45,0.18,28.31,265561871,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00121,2026,BSK-F-001,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,26.4,3432,7,Podsolik Merah Kuning,1.049,Optimum,3.31,1.48,0.85,0.9,0.45,0.1,24.33,212259252,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00122,2026,BSK-F-002,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,24.1,3085,18,Podsolik Merah Kuning,1.067,Optimum,3.23,1.31,1.2,0.9,0.45,0.1,22.18,195880595,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00123,2026,BSK-F-003,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,25.4,3353,9,Gambut,0.894,Defisit,4.45,2.2,1.2,1.25,0.75,0.1,33.36,268458655,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00124,2026,BSK-F-004,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,26.9,3847,9,Mineral,1.117,Optimum,3.16,1.41,0.85,0.9,0.45,0.1,26.43,231074373,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00125,2026,BSK-F-005,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,29.4,3881,13,Mineral,0.967,Defisit,4.35,1.41,0.85,0.9,0.45,0.1,31.28,274058974,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00126,2026,BSK-F-006,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,25.7,3675,8,Podsolik Merah Kuning,0.85,Defisit,4.45,2.22,1.2,0.9,0.45,0.1,34.25,294084096,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00127,2026,BSK-F-007,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,29.2,4030,13,Mineral,0.899,Defisit,4.18,2.17,1.2,0.9,0.45,0.1,36.27,305193361,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00128,2026,BSK-F-008,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,30.3,4000,14,Mineral,0.953,Defisit,4.34,1.36,1.2,1.25,0.45,0.1,34.8,287473840,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00129,2026,BSK-F-009,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,25.6,3482,9,Podsolik Merah Kuning,0.918,Defisit,4.2,2.05,1.2,0.9,0.45,0.1,30.99,265306762,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00130,2026,BSK-F-010,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,26.6,3671,18,Gambut,0.996,Defisit,4.5,1.4,1.2,0.9,0.75,0.1,32.49,281969767,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00131,2026,BSK-F-011,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,26.8,3538,15,Mineral,1.166,Optimum,3.18,1.27,1.2,0.9,0.45,0.1,25.12,229175107,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00132,2026,BSK-F-012,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,30.7,3991,8,Gambut,1.031,Optimum,3.35,1.47,0.85,0.9,0.75,0.1,29.61,268010946,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00133,2026,BSK-F-013,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,28.6,3718,10,Podsolik Merah Kuning,0.989,Defisit,4.27,1.48,1.2,0.9,0.45,0.1,31.23,292481465,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00134,2026,BSK-F-014,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,24.2,3388,17,Podsolik Merah Kuning,0.852,Defisit,4.34,2.1,1.2,0.9,0.45,0.1,30.8,272822762,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00135,2026,BSK-F-015,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,25.2,3427,11,Mineral,0.831,Defisit,4.37,2.13,1.2,0.9,0.45,0.18,31.63,251578182,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00136,2026,BSK-F-016,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,31.8,4070,21,Gambut,0.993,Defisit,4.25,1.38,0.85,0.9,0.75,0.1,33.5,264105115,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00137,2026,BSK-F-017,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,24.7,3532,8,Podsolik Merah Kuning,0.942,Defisit,4.41,2.11,0.85,0.9,0.45,0.1,31.15,271141219,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00138,2026,BSK-F-018,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,27.6,3726,8,Mineral,0.888,Defisit,4.24,2.05,0.85,0.9,0.45,0.1,32.01,284533933,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00139,2026,BSK-F-019,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,27.1,3523,17,Mineral,1.134,Optimum,3.08,1.38,1.2,1.25,0.45,0.1,26.28,224063416,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00140,2026,BSK-F-020,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,27.6,3809,21,Gambut,0.858,Defisit,4.14,2.02,1.2,1.25,0.75,0.1,36.03,293527130,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00141,2026,BSK-F-021,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,30.3,4090,14,Mineral,1.237,Optimum,3.11,1.48,0.85,0.9,0.45,0.1,28.18,244209356,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00142,2026,BSK-F-022,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,29.1,3725,14,Gambut,0.799,Defisit,4.33,2.02,0.85,0.9,0.75,0.1,33.34,284970042,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00143,2026,BSK-F-023,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,29.4,3822,10,Mineral,0.954,Defisit,4.2,1.3,0.85,0.9,0.45,0.18,30.12,256369023,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00144,2026,BSK-F-024,BSK,Estate Bukit Sekawan,Kalimantan Tengah,F,Inti,31.3,4006,21,Podsolik Merah Kuning,0.863,Defisit,4.36,2.22,1.2,1.25,0.45,0.18,38.7,329819175,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00145,2026,TJL-A-001,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,26.2,3747,21,Mineral,0.859,Defisit,4.21,2.09,1.2,0.9,0.45,0.18,33.84,276497671,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00146,2026,TJL-A-002,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,25.4,3429,11,Gambut,0.787,Defisit,4.24,2.02,1.2,0.9,0.75,0.1,31.58,296610930,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00147,2026,TJL-A-003,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,28.0,3640,12,Mineral,0.863,Defisit,4.41,2.17,0.85,1.25,0.45,0.18,33.89,279217198,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00148,2026,TJL-A-004,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,27.8,3892,17,Mineral,0.739,Defisit,4.49,2.24,0.85,0.9,0.45,0.18,35.46,281192570,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00149,2026,TJL-A-005,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,28.0,3864,14,Gambut,0.884,Defisit,4.32,2.12,1.2,0.9,0.75,0.18,36.59,322586513,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00150,2026,TJL-A-006,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,30.5,4209,14,Mineral,1.045,Optimum,3.39,1.37,0.85,0.9,0.45,0.1,29.72,256809834,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
RK-00151,2026,TJL-A-007,TJL,Estate Tanjung Lestari,Kalimantan Tengah,A,Inti,30.3,4242,11,Podsolik Merah Kuning,0.92,Defisit,4.35,2.23,0.85,0.9,0.45,0.1,37.67,305586681,55,45,Analisa daun LSU 2026 + analisa tanah + potensi produksi,Sadewa Kusuma Putra (RND),Ratna Kusumaningrum (Direktur Operasi)
